postal_code,locality,municipality_code,municipality_name
77151,Ludvika,2085,Ludvika kommun
77152,Ludvika,2085,Ludvika kommun
77153,Ludvika,2085,Ludvika kommun
77154,Ludvika,2085,Ludvika kommun
77155,Ludvika,2061,Smedjebackens kommun
77160,Ludvika,2085,Ludvika kommun
77165,Ludvika,2085,Ludvika kommun
77181,Ludvika,2085,Ludvika kommun
77182,Ludvika,2085,Ludvika kommun
77183,Ludvika,2085,Ludvika kommun
77190,Ludvika,2061,Smedjebackens kommun
77201,Grängesberg,2085,Ludvika kommun
77221,Grängesberg,2085,Ludvika kommun
77222,Grängesberg,2085,Ludvika kommun
77230,Grängesberg,2085,Ludvika kommun
77231,Grängesberg,2085,Ludvika kommun
77232,Grängesberg,2085,Ludvika kommun
77240,Grängesberg,2085,Ludvika kommun
77250,Grängesberg,2085,Ludvika kommun
77270,Saxdalen,2085,Ludvika kommun
77280,Grängesberg,2085,Ludvika kommun
77294,Grängesberg,2085,Ludvika kommun
77401,Avesta,2084,Avesta kommun
77404,Horndal,2084,Avesta kommun
77420,Avesta,2084,Avesta kommun
77421,Avesta,2084,Avesta kommun
77422,Avesta,2084,Avesta kommun
77423,Avesta,2084,Avesta kommun
77424,Avesta,2084,Avesta kommun
77427,Avesta,2084,Avesta kommun
77430,Avesta,2084,Avesta kommun
77431,Avesta,2084,Avesta kommun
77432,Avesta,2084,Avesta kommun
77433,Avesta,2084,Avesta kommun
77434,Avesta,2084,Avesta kommun
77435,Avesta,2084,Avesta kommun
77440,Avesta,2084,Avesta kommun
77441,Avesta,2084,Avesta kommun
77460,Avesta,2084,Avesta kommun
77461,Avesta,2084,Avesta kommun
77462,Avesta,2084,Avesta kommun
77463,Avesta,2084,Avesta kommun
77467,Horndal,2084,Avesta kommun
77468,Horndal,2084,Avesta kommun
77481,Avesta,2084,Avesta kommun
77482,Avesta,2084,Avesta kommun
77489,Fors,2084,Avesta kommun
77491,Avesta,2084,Avesta kommun
77492,Avesta,2084,Avesta kommun
77493,Avesta,1962,Norbergs kommun
77497,Fors,2084,Avesta kommun
77498,Horndal,2084,Avesta kommun
77499,By Kyrkby,2084,Avesta kommun
77525,Krylbo,2084,Avesta kommun
77526,Krylbo,2084,Avesta kommun
77550,Krylbo,2084,Avesta kommun
77551,Krylbo,2084,Avesta kommun
77553,Krylbo,2084,Avesta kommun
77554,Krylbo,2084,Avesta kommun
77570,Krylbo,2084,Avesta kommun
77571,Krylbo,2084,Avesta kommun
77595,Folkärna,2084,Avesta kommun
77596,Krylbo,2084,Avesta kommun
77601,Hedemora,2083,Hedemora kommun
77620,Hedemora,2083,Hedemora kommun
77621,Hedemora,2083,Hedemora kommun
77622,Hedemora,2083,Hedemora kommun
77623,Hedemora,2083,Hedemora kommun
77628,Hedemora,2083,Hedemora kommun
77630,Hedemora,2083,Hedemora kommun
77631,Hedemora,2083,Hedemora kommun
77632,Hedemora,2083,Hedemora kommun
77633,Hedemora,2083,Hedemora kommun
77634,Hedemora,2083,Hedemora kommun
77635,Hedemora,2083,Hedemora kommun
77636,Hedemora,2083,Hedemora kommun
77670,Vikmanshyttan,2083,Hedemora kommun
77671,Långshyttan,2083,Hedemora kommun
77672,Långshyttan,2083,Hedemora kommun
77674,Stjärnsund,2083,Hedemora kommun
77690,Hedemora,2083,Hedemora kommun
77691,Hedemora,2083,Hedemora kommun
77692,Hedemora,2083,Hedemora kommun
77693,Hedemora,2083,Hedemora kommun
77695,Vikmanshyttan,2083,Hedemora kommun
77696,Dala-Husby,2083,Hedemora kommun
77697,Dala-Husby,2083,Hedemora kommun
77698,Garpenberg,2083,Hedemora kommun
77701,Smedjebacken,2061,Smedjebackens kommun
77720,Smedjebacken,2061,Smedjebackens kommun
77721,Smedjebacken,2061,Smedjebackens kommun
77722,Smedjebacken,2061,Smedjebackens kommun
77723,Smedjebacken,2061,Smedjebackens kommun
77725,Smedjebacken,2061,Smedjebackens kommun
77730,Smedjebacken,2061,Smedjebackens kommun
77731,Smedjebacken,2061,Smedjebackens kommun
77732,Smedjebacken,2061,Smedjebackens kommun
77733,Smedjebacken,2061,Smedjebackens kommun
77734,Smedjebacken,2061,Smedjebackens kommun
77750,Smedjebacken,2061,Smedjebackens kommun
77751,Smedjebacken,2061,Smedjebackens kommun
77760,Söderbärke,2061,Smedjebackens kommun
77780,Smedjebacken,2061,Smedjebackens kommun
77781,Smedjebacken,2061,Smedjebackens kommun
77790,Smedjebacken,2061,Smedjebackens kommun
77791,Smedjebacken,2061,Smedjebackens kommun
77793,Söderbärke,2061,Smedjebackens kommun
77794,Söderbärke,2061,Smedjebackens kommun
78000,Sälen,2023,Malung-Sälens kommun
78021,Sälen,2023,Malung-Sälens kommun
78061,Öje,2023,Malung-Sälens kommun
78064,Lima,2023,Malung-Sälens kommun
78066,Rörbäcksnäs,2023,Malung-Sälens kommun
78067,Sälen,2023,Malung-Sälens kommun
78068,Transtrand,2023,Malung-Sälens kommun
78069,Sörsjön,2023,Malung-Sälens kommun
78091,Sälen,2023,Malung-Sälens kommun
78100,Borlänge,2081,Borlänge kommun
78102,Borlänge,2081,Borlänge kommun
78105,Borlänge,2081,Borlänge kommun
78106,Borlänge,2081,Borlänge kommun
78110,Borlänge,2081,Borlänge kommun
78120,Borlänge,2081,Borlänge kommun
78121,Borlänge,2081,Borlänge kommun
78122,Borlänge,2081,Borlänge kommun
78124,Borlänge,2081,Borlänge kommun
78128,Borlänge,2081,Borlänge kommun
78129,Borlänge,2081,Borlänge kommun
78160,Gustafs,2082,Säters kommun
78161,Gustafs,2082,Säters kommun
78162,Gustafs,2082,Säters kommun
78172,Borlänge,2081,Borlänge kommun
78173,Borlänge,2081,Borlänge kommun
78174,Borlänge,2081,Borlänge kommun
78181,Borlänge,2081,Borlänge kommun
78183,Borlänge,2081,Borlänge kommun
78184,Borlänge,2081,Borlänge kommun
78189,Borlänge,2081,Borlänge kommun
78190,Borlänge,2081,Borlänge kommun
78191,Borlänge,2081,Borlänge kommun
78192,Borlänge,2081,Borlänge kommun
78193,Borlänge,2081,Borlänge kommun
78194,Borlänge,2081,Borlänge kommun
78196,Borlänge,2082,Säters kommun
78197,Borlänge,2081,Borlänge kommun
78198,Borlänge,2081,Borlänge kommun
78199,Idkerberget,2081,Borlänge kommun
78201,Malung,2023,Malung-Sälens kommun
78220,Malung,2023,Malung-Sälens kommun
78221,Malung,2023,Malung-Sälens kommun
78222,Malung,2023,Malung-Sälens kommun
78223,Malung,2023,Malung-Sälens kommun
78224,Malung,2023,Malung-Sälens kommun
78230,Malung,2023,Malung-Sälens kommun
78231,Malung,2023,Malung-Sälens kommun
78233,Malung,2023,Malung-Sälens kommun
78234,Malung,2023,Malung-Sälens kommun
78235,Malung,2023,Malung-Sälens kommun
78291,Malung,2023,Malung-Sälens kommun
78320,Säter,2082,Säters kommun
78321,Säter,2082,Säters kommun
78322,Säter,2082,Säters kommun
78323,Säter,2082,Säters kommun
78327,Säter,2082,Säters kommun
78330,Säter,2082,Säters kommun
78331,Säter,2082,Säters kommun
78332,Säter,2082,Säters kommun
78334,Säter,2082,Säters kommun
78390,Säter,2082,Säters kommun
78391,Säter,2082,Säters kommun
78392,Stora Skedvi,2082,Säters kommun
78393,Stora Skedvi,2082,Säters kommun
78401,Borlänge,2081,Borlänge kommun
78430,Borlänge,2081,Borlänge kommun
78431,Borlänge,2081,Borlänge kommun
78432,Borlänge,2081,Borlänge kommun
78433,Borlänge,2081,Borlänge kommun
78434,Borlänge,2081,Borlänge kommun
78435,Borlänge,2081,Borlänge kommun
78436,Borlänge,2081,Borlänge kommun
78437,Borlänge,2081,Borlänge kommun
78439,Borlänge,2081,Borlänge kommun
78440,Borlänge,2081,Borlänge kommun
78441,Borlänge,2081,Borlänge kommun
78442,Borlänge,2081,Borlänge kommun
78443,Borlänge,2081,Borlänge kommun
78445,Borlänge,2081,Borlänge kommun
78450,Borlänge,2081,Borlänge kommun
78452,Borlänge,2081,Borlänge kommun
78453,Borlänge,2081,Borlänge kommun
78454,Borlänge,2081,Borlänge kommun
78455,Borlänge,2081,Borlänge kommun
78456,Borlänge,2081,Borlänge kommun
78461,Borlänge,2081,Borlänge kommun
78462,Borlänge,2081,Borlänge kommun
78466,Borlänge,2081,Borlänge kommun
78467,Borlänge,2081,Borlänge kommun
78468,Borlänge,2081,Borlänge kommun
78473,Borlänge,2081,Borlänge kommun
78474,Borlänge,2081,Borlänge kommun
78475,Borlänge,2081,Borlänge kommun
78476,Borlänge,2081,Borlänge kommun
78477,Borlänge,2081,Borlänge kommun
78478,Borlänge,2081,Borlänge kommun
78521,Gagnef,2026,Gagnefs kommun
78530,Gagnef,2026,Gagnefs kommun
78542,Mockfjärd,2026,Gagnefs kommun
78543,Mockfjärd,2026,Gagnefs kommun
78560,Djurås,2026,Gagnefs kommun
78561,Djurås,2026,Gagnefs kommun
78562,Djurmo,2026,Gagnefs kommun
78563,Sifferbo,2026,Gagnefs kommun
78580,Gagnef,2026,Gagnefs kommun
78591,Gagnef,2026,Gagnefs kommun
78592,Gagnef,2029,Leksands kommun
78600,Vansbro,2021,Vansbro kommun
78602,Dala-Järna,2021,Vansbro kommun
78620,Vansbro,2021,Vansbro kommun
78621,Vansbro,2021,Vansbro kommun
78631,Vansbro,2021,Vansbro kommun
78632,Vansbro,2021,Vansbro kommun
78633,Vansbro,2021,Vansbro kommun
78671,Dala-Järna,2021,Vansbro kommun
78672,Dala-Järna,2021,Vansbro kommun
78691,Vansbro,2021,Vansbro kommun
78692,Dala-Järna,2021,Vansbro kommun
78693,Nås,2021,Vansbro kommun
78694,Äppelbo,2021,Vansbro kommun
78695,Dala-Floda,2026,Gagnefs kommun
78697,Björbo,2026,Gagnefs kommun
79015,Sundborn,2080,Faluns kommun
79020,Grycksbo,2080,Faluns kommun
79021,Bjursås,2080,Faluns kommun
79022,Sågmyra,2080,Faluns kommun
79023,Svärdsjö,2080,Faluns kommun
79024,Toftbyn,2080,Faluns kommun
79025,Linghed,2080,Faluns kommun
79026,Enviken,2080,Faluns kommun
79101,Falun,2080,Faluns kommun
79102,Sundborn,2080,Faluns kommun
79103,Grycksbo,2080,Faluns kommun
79104,Bjursås,2080,Faluns kommun
79105,Falun,2080,Faluns kommun
79107,Falun,2080,Faluns kommun
79108,Svärdsjö,2080,Faluns kommun
79109,Enviken,2080,Faluns kommun
79110,Falun,2080,Faluns kommun
79111,Falun,2080,Faluns kommun
79112,Falun,2080,Faluns kommun
79113,Falun,2080,Faluns kommun
79114,Falun,2080,Faluns kommun
79116,Falun,2080,Faluns kommun
79117,Falun,2080,Faluns kommun
79119,Falun,2080,Faluns kommun
79120,Falun,2080,Faluns kommun
79121,Falun,2080,Faluns kommun
79123,Falun,2080,Faluns kommun
79125,Falun,2080,Faluns kommun
79126,Falun,2080,Faluns kommun
79127,Falun,2080,Faluns kommun
79128,Falun,2080,Faluns kommun
79130,Falun,2080,Faluns kommun
79131,Falun,2080,Faluns kommun
79132,Falun,2080,Faluns kommun
79133,Falun,2080,Faluns kommun
79134,Falun,2080,Faluns kommun
79135,Falun,2080,Faluns kommun
79136,Falun,2080,Faluns kommun
79137,Falun,2080,Faluns kommun
79141,Falun,2080,Faluns kommun
79142,Falun,2080,Faluns kommun
79143,Falun,2080,Faluns kommun
79144,Falun,2080,Faluns kommun
79146,Falun,2080,Faluns kommun
79147,Falun,2080,Faluns kommun
79150,Falun,2080,Faluns kommun
79151,Falun,2080,Faluns kommun
79152,Falun,2080,Faluns kommun
79153,Falun,2080,Faluns kommun
79156,Falun,2080,Faluns kommun
79160,Falun,2080,Faluns kommun
79161,Falun,2080,Faluns kommun
79162,Falun,2080,Faluns kommun
79170,Falun,2080,Faluns kommun
79171,Falun,2080,Faluns kommun
79172,Falun,2080,Faluns kommun
79173,Falun,2080,Faluns kommun
79174,Falun,2080,Faluns kommun
79175,Falun,2080,Faluns kommun
79176,Falun,2080,Faluns kommun
79177,Falun,2080,Faluns kommun
79179,Falun,2080,Faluns kommun
79180,Falun,2080,Faluns kommun
79182,Falun,2080,Faluns kommun
79183,Falun,2080,Faluns kommun
79184,Falun,2080,Faluns kommun
79186,Falun,2080,Faluns kommun
79187,Falun,2080,Faluns kommun
79188,Falun,2080,Faluns kommun
79189,Falun,2080,Faluns kommun
79191,Falun,2080,Faluns kommun
79192,Falun,2080,Faluns kommun
79193,Falun,2080,Faluns kommun
79194,Falun,2080,Faluns kommun
79195,Falun,2080,Faluns kommun
79196,Falun,2080,Faluns kommun
79202,Mora,2062,Mora kommun
79203,Mora,2062,Mora kommun
79205,Sollerön,2062,Mora kommun
79220,Mora,2062,Mora kommun
79221,Mora,2062,Mora kommun
79222,Mora,2062,Mora kommun
79223,Mora,2062,Mora kommun
79224,Mora,2062,Mora kommun
79225,Mora,2062,Mora kommun
79227,Mora,2062,Mora kommun
79230,Mora,2062,Mora kommun
79231,Mora,2062,Mora kommun
79232,Mora,2062,Mora kommun
79233,Mora,2062,Mora kommun
79234,Mora,2062,Mora kommun
79235,Mora,2062,Mora kommun
79236,Mora,2062,Mora kommun
79237,Mora,2062,Mora kommun
79250,Mora,2062,Mora kommun
79251,Mora,2062,Mora kommun
79252,Mora,2062,Mora kommun
79275,Färnäs,2062,Mora kommun
79277,Nusnäs,2062,Mora kommun
79280,Mora,2062,Mora kommun
79285,Mora,2062,Mora kommun
79290,Sollerön,2062,Mora kommun
79291,Mora,2062,Mora kommun
79292,Mora,2062,Mora kommun
79293,Venjan,2062,Mora kommun
79294,Mora,2062,Mora kommun
79295,Mora,2062,Mora kommun
79296,Våmhus,2062,Mora kommun
79297,Mora,2062,Mora kommun
79298,Garsås,2062,Mora kommun
79301,Leksand,2029,Leksands kommun
79311,Insjön,2029,Leksands kommun
79312,Insjön,2029,Leksands kommun
79313,Insjön,2029,Leksands kommun
79320,Leksand,2029,Leksands kommun
79321,Leksand,2029,Leksands kommun
79322,Leksand,2029,Leksands kommun
79323,Leksand,2029,Leksands kommun
79325,Leksand,2029,Leksands kommun
79326,Leksand,2029,Leksands kommun
79327,Leksand,2029,Leksands kommun
79331,Leksand,2029,Leksands kommun
79332,Leksand,2029,Leksands kommun
79333,Leksand,2029,Leksands kommun
79335,Leksand,2029,Leksands kommun
79336,Leksand,2029,Leksands kommun
79340,Insjön,2029,Leksands kommun
79341,Insjön,2029,Leksands kommun
79350,Leksand,2029,Leksands kommun
79360,Siljansnäs,2029,Leksands kommun
79370,Tällberg,2029,Leksands kommun
79380,Leksand,2029,Leksands kommun
79385,Insjön,2029,Leksands kommun
79390,Leksand,2029,Leksands kommun
79391,Leksand,2029,Leksands kommun
79392,Leksand,2029,Leksands kommun
79393,Djura,2029,Leksands kommun
79394,Tällberg,2029,Leksands kommun
79397,Siljansnäs,2029,Leksands kommun
79420,Orsa,2034,Orsa kommun
79421,Orsa,2034,Orsa kommun
79422,Orsa,2034,Orsa kommun
79431,Orsa,2034,Orsa kommun
79432,Orsa,2034,Orsa kommun
79433,Orsa,2034,Orsa kommun
79434,Orsa,2034,Orsa kommun
79490,Orsa,2034,Orsa kommun
79491,Orsa,2034,Orsa kommun
79492,Orsa,2034,Orsa kommun
79493,Orsa,2034,Orsa kommun
79495,Skattungbyn,2034,Orsa kommun
79498,Orsa,2034,Orsa kommun
79501,Rättvik,2031,Rättviks kommun
79503,Rättvik,2031,Rättviks kommun
79521,Rättvik,2031,Rättviks kommun
79522,Rättvik,2031,Rättviks kommun
79523,Rättvik,2031,Rättviks kommun
79530,Rättvik,2031,Rättviks kommun
79531,Rättvik,2031,Rättviks kommun
79532,Rättvik,2031,Rättviks kommun
79533,Rättvik,2031,Rättviks kommun
79535,Rättvik,2031,Rättviks kommun
79536,Rättvik,2031,Rättviks kommun
79570,Vikarbyn,2031,Rättviks kommun
79580,Rättvik,2031,Rättviks kommun
79591,Rättvik,2031,Rättviks kommun
79595,Vikarbyn,2029,Leksands kommun
79596,Boda Kyrkby,2031,Rättviks kommun
79597,Furudal,2031,Rättviks kommun
79620,Älvdalen,2039,Älvdalens kommun
79621,Älvdalen,2039,Älvdalens kommun
79622,Älvdalen,2039,Älvdalens kommun
79626,Älvdalen,2039,Älvdalens kommun
79630,Älvdalen,2039,Älvdalens kommun
79631,Älvdalen,2039,Älvdalens kommun
79691,Älvdalen,2039,Älvdalens kommun
79692,Älvdalen,2039,Älvdalens kommun
79700,Särna,2039,Älvdalens kommun
79702,Idre,2039,Älvdalens kommun
79771,Idre,2039,Älvdalens kommun
79791,Särna,2039,Älvdalens kommun
80002,Gävle,2180,Gävle kommun
80004,Gävle,2180,Gävle kommun
80006,Gävle,2180,Gävle kommun
80008,Gävle,2180,Gävle kommun
80010,Gävle,2180,Gävle kommun
80011,Gävle,2180,Gävle kommun
80015,Gävle,2180,Gävle kommun
80100,Gävle,2180,Gävle kommun
80102,Gävle,2180,Gävle kommun
80103,Gävle,2180,Gävle kommun
80105,Gävle,2180,Gävle kommun
80106,Gävle,2180,Gävle kommun
80107,Gävle,2180,Gävle kommun
80108,Gävle,2180,Gävle kommun
80126,Gävle,2180,Gävle kommun
80127,Gävle,2180,Gävle kommun
80128,Gävle,2180,Gävle kommun
80129,Gävle,2180,Gävle kommun
80130,Gävle,2180,Gävle kommun
80131,Gävle,2180,Gävle kommun
80132,Gävle,2180,Gävle kommun
80133,Gävle,2180,Gävle kommun
80134,Gävle,2180,Gävle kommun
80135,Gävle,2180,Gävle kommun
80136,Gävle,2180,Gävle kommun
80137,Gävle,2180,Gävle kommun
80138,Gävle,2180,Gävle kommun
80139,Gävle,2180,Gävle kommun
80170,Gävle,2180,Gävle kommun
80171,Gävle,2180,Gävle kommun
80172,Gävle,2180,Gävle kommun
80173,Gävle,2180,Gävle kommun
80174,Gävle,2180,Gävle kommun
80176,Gävle,2180,Gävle kommun
80181,Gävle,2180,Gävle kommun
80182,Gävle,2180,Gävle kommun
80183,Gävle,2180,Gävle kommun
80184,Gävle,2180,Gävle kommun
80185,Gävle,2180,Gävle kommun
80186,Gävle,2180,Gävle kommun
80187,Gävle,2180,Gävle kommun
80188,Gävle,2180,Gävle kommun
80200,Gävle,2180,Gävle kommun
80208,Gävle,2180,Gävle kommun
80210,Gävle,2180,Gävle kommun
80250,Gävle,2180,Gävle kommun
80251,Gävle,2180,Gävle kommun
80252,Gävle,2180,Gävle kommun
80253,Gävle,2180,Gävle kommun
80254,Gävle,2180,Gävle kommun
80255,Gävle,2180,Gävle kommun
80256,Gävle,2180,Gävle kommun
80257,Gävle,2180,Gävle kommun
80258,Gävle,2180,Gävle kommun
80260,Gävle,2180,Gävle kommun
80261,Gävle,2180,Gävle kommun
80262,Gävle,2180,Gävle kommun
80263,Gävle,2180,Gävle kommun
80264,Gävle,2180,Gävle kommun
80265,Gävle,2180,Gävle kommun
80266,Gävle,2180,Gävle kommun
80267,Gävle,2180,Gävle kommun
80269,Gävle,2180,Gävle kommun
80270,Gävle,2180,Gävle kommun
80271,Gävle,2180,Gävle kommun
80272,Gävle,2180,Gävle kommun
80274,Gävle,2180,Gävle kommun
80275,Gävle,2180,Gävle kommun
80276,Gävle,2180,Gävle kommun
80277,Gävle,2180,Gävle kommun
80281,Gävle,2180,Gävle kommun
80282,Gävle,2180,Gävle kommun
80283,Gävle,2180,Gävle kommun
80284,Gävle,2180,Gävle kommun
80285,Gävle,2180,Gävle kommun
80286,Gävle,2180,Gävle kommun
80287,Gävle,2180,Gävle kommun
80288,Gävle,2180,Gävle kommun
80291,Gävle,2180,Gävle kommun
80292,Gävle,2180,Gävle kommun
80293,Gävle,2180,Gävle kommun
80301,Gävle,2180,Gävle kommun
80302,Gävle,2180,Gävle kommun
80309,Gävle,2180,Gävle kommun
80310,Gävle,2180,Gävle kommun
80311,Gävle,2180,Gävle kommun
80320,Gävle,2180,Gävle kommun
80321,Gävle,2180,Gävle kommun
80322,Gävle,2180,Gävle kommun
80323,Gävle,2180,Gävle kommun
80324,Gävle,2180,Gävle kommun
80325,Gävle,2180,Gävle kommun
80400,Gävle,2180,Gävle kommun
80423,Gävle,2180,Gävle kommun
80424,Gävle,2180,Gävle kommun
80425,Gävle,2180,Gävle kommun
80426,Gävle,2180,Gävle kommun
80427,Gävle,2180,Gävle kommun
80428,Gävle,2180,Gävle kommun
80429,Gävle,2180,Gävle kommun
80430,Gävle,2180,Gävle kommun
80431,Gävle,2180,Gävle kommun
80432,Gävle,2180,Gävle kommun
80433,Gävle,2180,Gävle kommun
80434,Gävle,2180,Gävle kommun
80501,Gävle,2180,Gävle kommun
80591,Gävle,2180,Gävle kommun
80592,Gävle,2180,Gävle kommun
80595,Gävle,2180,Gävle kommun
80596,Gävle,2180,Gävle kommun
80597,Gävle,2180,Gävle kommun
80598,Gävle,2180,Gävle kommun
80626,Gävle,2180,Gävle kommun
80627,Gävle,2180,Gävle kommun
80628,Gävle,2180,Gävle kommun
80630,Gävle,2180,Gävle kommun
80631,Gävle,2180,Gävle kommun
80632,Gävle,2180,Gävle kommun
80633,Gävle,2180,Gävle kommun
80634,Gävle,2180,Gävle kommun
80635,Gävle,2180,Gävle kommun
80636,Gävle,2180,Gävle kommun
80637,Gävle,2180,Gävle kommun
80638,Gävle,2180,Gävle kommun
80641,Gävle,2180,Gävle kommun
80642,Gävle,2180,Gävle kommun
80643,Gävle,2180,Gävle kommun
80646,Gävle,2180,Gävle kommun
80647,Gävle,2180,Gävle kommun
80648,Gävle,2180,Gävle kommun
80649,Gävle,2180,Gävle kommun
80886,Gävle,2180,Gävle kommun
81100,Sandviken,2181,Sandvikens kommun
81102,Järbo,2181,Sandvikens kommun
81103,Sandviken,2181,Sandvikens kommun
81104,Sandviken,2181,Sandvikens kommun
81120,Sandviken,2181,Sandvikens kommun
81121,Sandviken,2181,Sandvikens kommun
81122,Sandviken,2181,Sandvikens kommun
81123,Sandviken,2181,Sandvikens kommun
81125,Sandviken,2181,Sandvikens kommun
81126,Sandviken,2181,Sandvikens kommun
81130,Sandviken,2181,Sandvikens kommun
81131,Sandviken,2181,Sandvikens kommun
81132,Sandviken,2181,Sandvikens kommun
81133,Sandviken,2181,Sandvikens kommun
81134,Sandviken,2181,Sandvikens kommun
81135,Sandviken,2181,Sandvikens kommun
81136,Sandviken,2181,Sandvikens kommun
81137,Sandviken,2181,Sandvikens kommun
81138,Sandviken,2181,Sandvikens kommun
81139,Sandviken,2181,Sandvikens kommun
81140,Sandviken,2181,Sandvikens kommun
81141,Sandviken,2181,Sandvikens kommun
81142,Sandviken,2181,Sandvikens kommun
81150,Sandviken,2181,Sandvikens kommun
81151,Sandviken,2181,Sandvikens kommun
81152,Sandviken,2181,Sandvikens kommun
81153,Sandviken,2181,Sandvikens kommun
81154,Sandviken,2181,Sandvikens kommun
81160,Sandviken,2181,Sandvikens kommun
81161,Sandviken,2181,Sandvikens kommun
81162,Sandviken,2181,Sandvikens kommun
81170,Järbo,2181,Sandvikens kommun
81171,Järbo,2181,Sandvikens kommun
81173,Årsunda,2181,Sandvikens kommun
81174,Österfärnebo,2181,Sandvikens kommun
81180,Sandviken,2181,Sandvikens kommun
81181,Sandviken,2181,Sandvikens kommun
81185,Sandviken,2181,Sandvikens kommun
81188,Sandviken,2181,Sandvikens kommun
81189,Sandviken,2181,Sandvikens kommun
81191,Sandviken,2181,Sandvikens kommun
81192,Sandviken,2181,Sandvikens kommun
81194,Sandviken,2181,Sandvikens kommun
81195,Järbo,2181,Sandvikens kommun
81196,Årsunda,2181,Sandvikens kommun
81197,Gysinge,2181,Sandvikens kommun
81198,Österfärnebo,2181,Sandvikens kommun
81199,Årsunda,2181,Sandvikens kommun
81220,Storvik,2181,Sandvikens kommun
81221,Storvik,2181,Sandvikens kommun
81222,Storvik,2181,Sandvikens kommun
81231,Storvik,2181,Sandvikens kommun
81240,Kungsgården,2181,Sandvikens kommun
81241,Gästrike-Hammarby,2181,Sandvikens kommun
81251,Åshammar,2181,Sandvikens kommun
81290,Storvik,2181,Sandvikens kommun
81292,Gästrike-Hammarby,2181,Sandvikens kommun
81293,Kungsgården,2181,Sandvikens kommun
81294,Åshammar,2181,Sandvikens kommun
81320,Hofors,2104,Hofors kommun
81321,Hofors,2104,Hofors kommun
81322,Hofors,2104,Hofors kommun
81323,Hofors,2104,Hofors kommun
81330,Hofors,2104,Hofors kommun
81332,Hofors,2104,Hofors kommun
81333,Hofors,2104,Hofors kommun
81334,Hofors,2104,Hofors kommun
81335,Hofors,2104,Hofors kommun
81336,Hofors,2104,Hofors kommun
81340,Torsåker,2104,Hofors kommun
81382,Hofors,2104,Hofors kommun
81391,Hofors,2104,Hofors kommun
81394,Torsåker,2104,Hofors kommun
81395,Torsåker,2104,Hofors kommun
81396,Torsåker,2104,Hofors kommun
81401,Skutskär,0319,Älvkarleby kommun
81420,Skutskär,0319,Älvkarleby kommun
81421,Skutskär,0319,Älvkarleby kommun
81422,Skutskär,0319,Älvkarleby kommun
81423,Skutskär,0319,Älvkarleby kommun
81425,Älvkarleby,0319,Älvkarleby kommun
81430,Skutskär,0319,Älvkarleby kommun
81431,Skutskär,0319,Älvkarleby kommun
81432,Skutskär,0319,Älvkarleby kommun
81440,Skutskär,0319,Älvkarleby kommun
81441,Skutskär,0319,Älvkarleby kommun
81442,Skutskär,0319,Älvkarleby kommun
81470,Älvkarleby,0319,Älvkarleby kommun
81481,Skutskär,0319,Älvkarleby kommun
81492,Skutskär,0319,Älvkarleby kommun
81493,Skutskär,0319,Älvkarleby kommun
81494,Älvkarleby,0319,Älvkarleby kommun
81495,Älvkarleby,0319,Älvkarleby kommun
81500,Tierp,0360,Tierps kommun
81503,Månkarbo,0360,Tierps kommun
81504,Söderfors,0360,Tierps kommun
81522,Tierp,0360,Tierps kommun
81523,Tierp,0360,Tierps kommun
81535,Tierp,0360,Tierps kommun
81536,Tierp,0360,Tierps kommun
81537,Tierp,0360,Tierps kommun
81538,Tierp,0360,Tierps kommun
81540,Tierp,0360,Tierps kommun
81541,Tierp,0360,Tierps kommun
81544,Tierp,0360,Tierps kommun
81545,Tierp,0360,Tierps kommun
81569,Månkarbo,0360,Tierps kommun
81575,Söderfors,0360,Tierps kommun
81576,Söderfors,0360,Tierps kommun
81580,Tierp,0360,Tierps kommun
81582,Söderfors,0360,Tierps kommun
81591,Tierp,0360,Tierps kommun
81593,Tierp,0360,Tierps kommun
81594,Tierp,0360,Tierps kommun
81595,Månkarbo,0360,Tierps kommun
81596,Strömsbergs Bruk,0360,Tierps kommun
81601,Ockelbo,2101,Ockelbo kommun
81620,Ockelbo,2101,Ockelbo kommun
81621,Ockelbo,2101,Ockelbo kommun
81622,Ockelbo,2101,Ockelbo kommun
81623,Ockelbo,2101,Ockelbo kommun
81630,Ockelbo,2101,Ockelbo kommun
81680,Ockelbo,2101,Ockelbo kommun
81691,Jädraås,2101,Ockelbo kommun
81692,Lingbo,2101,Ockelbo kommun
81693,Ockelbo,2101,Ockelbo kommun
81694,Ockelbo,2101,Ockelbo kommun
81695,Åmotsbruk,2183,Bollnäs kommun
81702,Bergby,2180,Gävle kommun
81721,Norrsundet,2180,Gävle kommun
81730,Norrsundet,2180,Gävle kommun
81740,Bergby,2180,Gävle kommun
81792,Bergby,2180,Gävle kommun
81793,Hamrångefjärden,2180,Gävle kommun
81801,Valbo,2180,Gävle kommun
81802,Valbo,2180,Gävle kommun
81803,Forsbacka,2180,Gävle kommun
81804,Hedesunda,2180,Gävle kommun
81820,Valbo,2180,Gävle kommun
81821,Valbo,2180,Gävle kommun
81830,Valbo,2180,Gävle kommun
81831,Valbo,2180,Gävle kommun
81832,Valbo,2180,Gävle kommun
81833,Valbo,2180,Gävle kommun
81834,Valbo,2180,Gävle kommun
81835,Valbo,2180,Gävle kommun
81841,Forsbacka,2180,Gävle kommun
81842,Forsbacka,2180,Gävle kommun
